"","agency_code","id","surv_year","collection_date","site_code","species_display_name","sex_type","trap_acronym","num_count","test_target_acronym","test_method_name","test_status_name","agency_id","pool_longitude","pool_latitude"
"3183","AGENCY",1715349,2021,2021-10-01,231989,"Cx pipiens","female","GRVD",8,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.217306624139,38.8529290149877
"3184","AGENCY",1634820,2021,2021-07-24,203963,"Cx pipiens","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.293209128921,38.840617637408
"3185","AGENCY",1593688,2021,2021-05-31,214956,"Cx pipiens","female","GRVD",42,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.204316063629,38.7644441196346
"3186","AGENCY",1619526,2021,2021-07-05,223963,"Cx pipiens","female","GRVD",10,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.241539131524,38.7767954581101
"3187","AGENCY",1626791,2021,2021-07-16,146964,"Cx tarsalis","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.29122612202,38.7215816334013
"3188","AGENCY",1675376,2021,2021-09-10,212999,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.260043053026,38.8097285747232
"3189","AGENCY",1712334,2021,2021-09-26,134967,"Cx tarsalis","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.197640358007,38.7361858983976
"3190","AGENCY",1603265,2021,2021-06-14,241955,"Cx tarsalis","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.218639893918,38.7758428339827
"3191","AGENCY",1653242,2021,2021-08-06,7,"Cx tarsalis","female","CO2",100,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.26479746442,38.8028547102868
"3192","AGENCY",1652417,2021,2021-08-09,241964,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.183404216683,38.8042259009499
"3193","AGENCY",1654493,2021,2021-08-13,212999,"Cx pipiens","female","CO2",14,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.203041166258,38.8045836454128
"3194","AGENCY",1653344,2021,2021-08-08,4,"Cx pipiens","female","CO2",29,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.175084683176,38.7672137528735
"3195","AGENCY",1661514,2021,2021-08-20,5,"Cx tarsalis","female","CO2",40,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.298640639988,38.8097557561043
"3196","AGENCY",1648625,2021,2021-08-06,102958,"Cx tarsalis","female","CO2",25,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.354471701976,38.7818765076032
"3197","AGENCY",1655103,2021,2021-08-13,48,"Cx pipiens","female","CO2",68,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.077612861127,38.7580975303021
"3198","AGENCY",1621256,2021,2021-07-09,390892,"Cx tarsalis","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.206129798282,38.6981235576247
"3199","AGENCY",1639642,2021,2021-07-26,134957,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.189598256642,38.8388504099403
"3200","AGENCY",1708851,2021,2021-09-20,213964,"Cx pipiens","female","CO2",7,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.216297154616,38.7203178364384
"3201","AGENCY",1652201,2021,2021-08-09,213997,"Cx pipiens","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.253054601776,38.7499755602269
"3202","AGENCY",1627317,2021,2021-07-10,179,"Cx pipiens","female","GRVD",25,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.234178787473,38.752010013537
"3203","AGENCY",1665901,2021,2021-08-27,114959,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.170407665591,38.8236779589866
"3204","AGENCY",1720037,2021,2021-10-01,15,"Cx pipiens","female","CO2",27,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.291473726505,38.6999407607721
"3205","AGENCY",1718057,2021,2021-10-04,225953,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.204204921957,38.8446711368807
"3206","AGENCY",1616420,2021,2021-07-02,422313,"Cx tarsalis","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.268590948946,38.8638136272315
"3207","AGENCY",1642764,2021,2021-07-30,145957,"Cx tarsalis","female","CO2",36,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.238944101165,38.6881373799086
"3208","AGENCY",1658193,2021,2021-08-16,213971,"Cx pipiens","female","CO2",8,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.274089651127,38.704651094781
"3209","AGENCY",1665863,2021,2021-08-27,154,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.124451205861,38.7712539414076
"3210","AGENCY",1648632,2021,2021-08-06,114959,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.310282633218,38.7180160482136
"3211","AGENCY",1659818,2021,2021-08-20,222016,"Cx tarsalis","female","CO2",10,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.230171235193,38.6940845448753
"3212","AGENCY",1631668,2021,2021-07-19,203962,"Cx pipiens","female","GRVD",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.343530791338,38.8716774395372
"3213","AGENCY",1648344,2021,2021-08-06,410781,"Cx tarsalis","female","CO2",5,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.262466120821,38.7773171346015
"3214","AGENCY",1591522,2021,2021-05-29,144956,"Cx pipiens","female","GRVD",7,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.290642175972,38.7395567077185
"3215","AGENCY",1610398,2021,2021-06-25,390892,"Cx tarsalis","female","CO2",8,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.16141447236,38.8428631020309
"3216","AGENCY",1634832,2021,2021-07-24,212968,"Cx pipiens","female","GRVD",5,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.157369336766,38.7793386904763
"3217","AGENCY",1658196,2021,2021-08-16,213971,"Cx tarsalis","female","CO2",28,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.143690398479,38.8050313935316
"3218","AGENCY",1708785,2021,2021-09-20,214000,"Cx stigmatosoma","female","CO2",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.217468099638,38.8154816456389
"3219","AGENCY",1618864,2021,2021-07-05,253972,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.14113781549,38.7267129259531
"3220","AGENCY",1654467,2021,2021-08-13,144964,"Cx pipiens","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.113582183025,38.8005303426267
"3221","AGENCY",1603281,2021,2021-06-14,410935,"Cx tarsalis","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.267199318997,38.854781971092
"3222","AGENCY",1652155,2021,2021-08-08,431114,"Cx pipiens","female","BGSENT",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.3023625398,38.8211006182169
"3223","AGENCY",1589336,2021,2021-05-14,221961,"Cx pipiens","female","CO2",9,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.256847657259,38.687742572009
"3224","AGENCY",1589507,2021,2021-05-21,212953,"Cx pipiens","female","GRVD",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.159301991409,38.7838295069764
"3225","AGENCY",1619575,2021,2021-07-05,279952,"Cx tarsalis","female","CO2",26,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.269277019626,38.7434818007944
"3226","AGENCY",1621381,2021,2021-07-09,144956,"Cx tarsalis","female","CO2",12,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.179197937314,38.6890430107954
"3227","AGENCY",1648335,2021,2021-08-06,232960,"Cx pipiens","female","CO2",5,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.301141319951,38.8621154228887
"3228","AGENCY",1589335,2021,2021-05-14,222015,"Cx pipiens","female","CO2",30,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.337895404987,38.7639033369364
"3229","AGENCY",1648587,2021,2021-08-06,135961,"Cx tarsalis","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.261323682298,38.722970169578
"3230","AGENCY",1613806,2021,2021-06-28,204980,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.252308625095,38.8608409689426
"3231","AGENCY",1637513,2021,2021-07-23,21,"Cx tarsalis","female","CO2",99,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.181112000751,38.6910321244611
"3232","AGENCY",1607959,2021,2021-06-21,122957,"Cx pipiens","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.326908092649,38.7038265963615
"3233","AGENCY",1652218,2021,2021-08-09,233019,"Cx tarsalis","female","CO2",8,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.224828714362,38.7408372614998
"3234","AGENCY",1624395,2021,2021-07-12,270958,"Cx pipiens","female","CO2",13,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.21375574998,38.7925270323817
"3235","AGENCY",1712319,2021,2021-09-26,134971,"Cx pipiens","female","GRVD",6,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.249131934893,38.7668566798235
"3236","AGENCY",1627367,2021,2021-07-15,25,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.215516539696,38.8179268223752
"3237","AGENCY",1669010,2021,2021-08-30,241955,"Cx pipiens","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.083240713249,38.774629426405
"3238","AGENCY",1647146,2021,2021-08-02,204979,"Cx pipiens","female","GRVD",3,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.262738874168,38.8672814700904
"3239","AGENCY",1626270,2021,2021-07-16,242960,"Cx pipiens","female","GRVD",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.328366623631,38.717816184236
"3240","AGENCY",1680576,2021,2021-09-17,410781,"Cx tarsalis","female","CO2",4,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.344314100184,38.7128467400344
"3241","AGENCY",1665496,2021,2021-08-27,5,"Cx pipiens","female","CO2",43,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.249741735808,38.842475292858
"3242","AGENCY",1665453,2021,2021-08-22,20,"Cx tarsalis","female","CO2",28,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.245966574047,38.7760243464784
"3243","AGENCY",1654462,2021,2021-08-13,144967,"Cx pipiens","female","CO2",8,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.226025440819,38.7125777054866
"3244","AGENCY",1616273,2021,2021-07-02,135961,"Cx pipiens","female","CO2",17,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.286342886323,38.7333793640825
"3245","AGENCY",1710096,2021,2021-09-24,107,"Cx pipiens","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.288720152312,38.7781314574653
"3246","AGENCY",1615930,2021,2021-07-02,102963,"Cx tarsalis","female","CO2",45,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.07750997174,38.7368166731253
"3247","AGENCY",1642388,2021,2021-07-30,232970,"Cx pipiens","female","CO2",5,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.095230309893,38.7857309569745
"3248","AGENCY",1678419,2021,2021-09-13,223963,"Cx pipiens","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.272336822357,38.8654186130141
"3249","AGENCY",1652203,2021,2021-08-09,213971,"Cx pipiens","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.168954447535,38.8304867899009
"3250","AGENCY",1658279,2021,2021-08-16,434142,"Cx tarsalis","female","BGSENT",10,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.156662057538,38.8239462554205
"3251","AGENCY",1652181,2021,2021-08-09,270958,"Cx pipiens","female","CO2",10,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.309095927191,38.8252710565954
"3252","AGENCY",1669026,2021,2021-08-30,204002,"Cx pipiens","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.14042717975,38.7298459389406
"3253","AGENCY",1658228,2021,2021-08-16,134957,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.304846578688,38.7907185085588
"3254","AGENCY",1626264,2021,2021-07-16,223006,"Cx pipiens","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.244333046432,38.7748171199314
"3255","AGENCY",1605696,2021,2021-06-18,144971,"Cx tarsalis","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.107281354775,38.7836759392684
"3256","AGENCY",1616216,2021,2021-07-02,144956,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.211983547483,38.7236318677633
"3257","AGENCY",1708714,2021,2021-09-20,242977,"Cx tarsalis","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.245351414209,38.8108064306606
"3258","AGENCY",1658274,2021,2021-08-16,434186,"Cx pipiens","female","BGSENT",6,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.3152651295,38.832666520743
"3259","AGENCY",1610409,2021,2021-06-25,102958,"Cx pipiens","female","GRVD",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.23131499269,38.8602062578922
"3260","AGENCY",1613730,2021,2021-06-28,223963,"Cx pipiens","female","CO2",9,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.267952625613,38.801594142412
"3261","AGENCY",1624364,2021,2021-07-12,244977,"Cx tarsalis","female","CO2",7,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.257387154981,38.8433150484338
"3262","AGENCY",1610666,2021,2021-06-25,144967,"Cx tarsalis","female","CO2",7,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.188039444259,38.8355346989842
"3263","AGENCY",1591466,2021,2021-05-29,222015,"Cx pipiens","female","CO2",4,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.255167923279,38.7159531033808
"3264","AGENCY",1589401,2021,2021-05-17,134957,"Cx pipiens","female","GRVD",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.130687452588,38.7905980281342
"3265","AGENCY",1653292,2021,2021-08-06,45,"Cx tarsalis","female","CO2",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.213767090484,38.8445683047974
"3266","AGENCY",1710098,2021,2021-09-24,394455,"Cx pipiens","female","CO2",8,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.314198812837,38.8429839598498
"3267","AGENCY",1624355,2021,2021-07-12,431723,"Cx pipiens","female","BGSENT",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.157332289839,38.8040982667559
"3268","AGENCY",1621289,2021,2021-07-09,233964,"Cx tarsalis","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.11876459801,38.8161549180439
"3269","AGENCY",1669051,2021,2021-08-30,123958,"Cx pipiens","female","CO2",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.133494289544,38.7318224612344
"3270","AGENCY",1639683,2021,2021-07-26,213964,"Cx tarsalis","female","CO2",14,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.331914344717,38.7790841756122
"3271","AGENCY",1680602,2021,2021-09-17,144956,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.309683910828,38.7819784615837
"3272","AGENCY",1642794,2021,2021-07-30,422313,"Cx tarsalis","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.266046864718,38.7245466281138
"3273","AGENCY",1658281,2021,2021-08-16,402389,"Cx tarsalis","female","BGSENT",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.290612602595,38.8164148399798
"3274","AGENCY",1589465,2021,2021-05-21,231952,"Cx pipiens","female","CO2",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.156909863729,38.7582345840101
"3275","AGENCY",1715402,2021,2021-10-01,390892,"Cx pipiens","female","CO2",8,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.323476411768,38.8512388601988
"3276","AGENCY",1589453,2021,2021-05-21,222970,"Cx pipiens","female","CO2",14,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.211977267899,38.7026656767344
"3277","AGENCY",1654407,2021,2021-08-13,14,"Cx pipiens","female","GRVD",8,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.293462840843,38.7365965827481
"3278","AGENCY",1658189,2021,2021-08-16,213976,"Cx tarsalis","female","CO2",6,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.182402401865,38.8256328209278
"3279","AGENCY",1618845,2021,2021-07-05,231963,"Cx tarsalis","female","CO2",6,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.337158504125,38.8578777439905
"3280","AGENCY",1605293,2021,2021-06-18,222970,"Cx tarsalis","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.340918873451,38.8685889912506
"3281","AGENCY",1712339,2021,2021-09-26,213997,"Cx pipiens","female","GRVD",10,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.265757475799,38.8228103742253
